image 1/4478 C:\Users\gbuln\Downloads\0112_crawling\01거0503-df0809ed-9240-11ed-b7ae-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.189s)
image 27/4478 C:\Users\gbuln\Downloads\0112_crawling\02나4287-ef6eb206-9242-11ed-9f8b-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.150s)
image 28/4478 C:\Users\gbuln\Downloads\0112_crawling\02너9036-eca9c76f-9241-11ed-9efb-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.177s)
image 29/4478 C:\Users\gbuln\Downloads\0112_crawling\02노1155-c664710e-9247-11ed-9345-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.150s)
image 30/4478 C:\Users\gbuln\Downloads\0112_crawling\02노1155-d73f5ef0-9247-11ed-90c3-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.152s)
image 31/4478 C:\Users\gbuln\Downloads\0112_crawling\02노2166-2fb709e4-9242-11ed-ae90-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.163s)
image 32/4478 C:\Users\gbuln\Downloads\0112_crawling\02노2166-3eddc83d-9241-11ed-8d3a-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.163s)
image 33/4478 C:\Users\gbuln\Downloads\0112_crawling\02노2166-829ec8b5-9242-11ed-a9f2-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.142s)
image 34/4478 C:\Users\gbuln\Downloads\0112_crawling\02노2166-f278d496-9240-11ed-80ae-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 35/4478 C:\Users\gbuln\Downloads\0112_crawling\02누5071-130953a7-9241-11ed-9074-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.161s)
image 36/4478 C:\Users\gbuln\Downloads\0112_crawling\02누5071-3d325d19-9242-11ed-81e1-ac74b1bf3c26_26.jpg: 480x640 Done. (0.153s)
image 37/4478 C:\Users\gbuln\Downloads\0112_crawling\02다7086-e8cf3ace-9241-11ed-9c3e-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.165s)
image 38/4478 C:\Users\gbuln\Downloads\0112_crawling\02다8219-5d266e05-9246-11ed-afde-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.158s)
image 39/4478 C:\Users\gbuln\Downloads\0112_crawling\02다8219-8a3761ac-9246-11ed-be25-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.165s)
image 40/4478 C:\Users\gbuln\Downloads\0112_crawling\02러3896-4e7065cd-9242-11ed-bc78-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.148s)
image 41/4478 C:\Users\gbuln\Downloads\0112_crawling\02러3896-5bc371a1-9241-11ed-b29d-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.151s)
image 42/4478 C:\Users\gbuln\Downloads\0112_crawling\02러3896-f7cf0a8e-9240-11ed-830d-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.149s)
image 43/4478 C:\Users\gbuln\Downloads\0112_crawling\02로3052-8ccb7b98-9246-11ed-a4b9-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.170s)
image 44/4478 C:\Users\gbuln\Downloads\0112_crawling\02로3052-8f96d257-9246-11ed-b59b-ac74b1bf3c26_26.jpg: 480x640 Done. (0.154s)
image 45/4478 C:\Users\gbuln\Downloads\0112_crawling\02마4681-59471035-9241-11ed-9a3b-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.145s)
image 46/4478 C:\Users\gbuln\Downloads\0112_crawling\02마4681-9f0fd324-9242-11ed-9467-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.141s)
image 47/4478 C:\Users\gbuln\Downloads\0112_crawling\02머4433-7d49c22b-9247-11ed-b69c-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.153s)
image 48/4478 C:\Users\gbuln\Downloads\0112_crawling\02머4433-7fa79977-9245-11ed-8ba3-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.161s)
image 49/4478 C:\Users\gbuln\Downloads\0112_crawling\02머4433-873a839d-9245-11ed-ac1e-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.165s)
image 50/4478 C:\Users\gbuln\Downloads\0112_crawling\02머4433-c24d33c5-9247-11ed-a3f9-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.158s)
image 51/4478 C:\Users\gbuln\Downloads\0112_crawling\02보6438-0f5765a4-9246-11ed-907c-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.156s)
image 52/4478 C:\Users\gbuln\Downloads\0112_crawling\02보6438-121fa32d-9246-11ed-a5ab-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.164s)
image 53/4478 C:\Users\gbuln\Downloads\0112_crawling\02어2749-73c9e263-9247-11ed-85d6-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.156s)
image 54/4478 C:\Users\gbuln\Downloads\0112_crawling\02어2749-7471256d-9247-11ed-bcf2-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.165s)
image 55/4478 C:\Users\gbuln\Downloads\0112_crawling\02어2749-749773e1-9247-11ed-bb0b-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.173s)
image 56/4478 C:\Users\gbuln\Downloads\0112_crawling\02어2749-74be142e-9247-11ed-a69e-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.162s)
image 57/4478 C:\Users\gbuln\Downloads\0112_crawling\02저1232-22c0f4dd-9242-11ed-a121-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.152s)
image 58/4478 C:\Users\gbuln\Downloads\0112_crawling\02저1232-32d1fdb6-9241-11ed-8595-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.151s)
image 59/4478 C:\Users\gbuln\Downloads\0112_crawling\02저1232-8140092a-9242-11ed-b89b-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.161s)
image 60/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-1552fce2-9247-11ed-a31e-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.154s)
image 61/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-29b7cd35-9246-11ed-8016-ac74b1bf3c26_26.jpg: 480x640 Done. (0.155s)
image 62/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-5b4f5ec9-9247-11ed-a587-ac74b1bf3c26_26.jpg: 480x640 Done. (0.144s)
image 63/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-5f2c5a6f-9246-11ed-93db-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.144s)
image 64/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-847f5345-9247-11ed-b55d-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.140s)
image 65/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-9467e77a-9245-11ed-b89c-ac74b1bf3c26_26.jpg: 480x640 Done. (0.158s)
image 66/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-af6f8617-9247-11ed-826e-ac74b1bf3c26_26.jpg: 480x640 Done. (0.151s)
image 67/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-bc99c029-9247-11ed-9f42-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 68/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-c40a165b-9245-11ed-8c03-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.168s)
image 69/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-d0e624ba-9246-11ed-87bf-ac74b1bf3c26_26.jpg: 480x640 Done. (0.160s)
image 70/4478 C:\Users\gbuln\Downloads\0112_crawling\03나4211-e6043b83-9247-11ed-b612-ac74b1bf3c26_26.jpg: 480x640 Done. (0.169s)
image 71/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-24df62c6-9247-11ed-a912-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.149s)
image 72/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-418cd318-9246-11ed-b1ff-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.153s)
image 73/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-6686c75a-9247-11ed-99dc-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.156s)
image 74/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-7a7df186-9246-11ed-8840-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 75/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-95d44e23-9247-11ed-af48-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.149s)
image 76/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-b2287cfe-9245-11ed-a813-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.160s)
image 77/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-df2b0b1a-9246-11ed-86e8-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.167s)
image 78/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-e530fcd4-9245-11ed-adc4-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.164s)
image 79/4478 C:\Users\gbuln\Downloads\0112_crawling\03너9031-f4577a82-9247-11ed-99e8-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.149s)
image 80/4478 C:\Users\gbuln\Downloads\0112_crawling\03다2638-800a8447-9242-11ed-a2db-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.154s)
image 81/4478 C:\Users\gbuln\Downloads\0112_crawling\03다2638-a2230476-9242-11ed-af25-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.154s)
image 82/4478 C:\Users\gbuln\Downloads\0112_crawling\03머8973-0a98c815-9246-11ed-8a44-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.153s)
image 83/4478 C:\Users\gbuln\Downloads\0112_crawling\03머8973-100999ae-9246-11ed-9e78-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.158s)
image 84/4478 C:\Users\gbuln\Downloads\0112_crawling\03오0471-421b238b-9241-11ed-9909-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.149s)
image 85/4478 C:\Users\gbuln\Downloads\0112_crawling\03오0471-5c4d37ee-9241-11ed-a0f5-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.184s)
image 86/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-3ba66939-9241-11ed-843e-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.164s)
image 87/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-448d6fd8-9241-11ed-a057-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.154s)
image 88/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-79f76bf5-9241-11ed-bbd7-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.155s)
image 89/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-866b4e7d-9241-11ed-b28c-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.162s)
image 90/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-9924bc97-9241-11ed-baaf-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.165s)
image 91/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-b4c5f28d-9241-11ed-992b-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.172s)
image 92/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-c99ffe2b-9242-11ed-a514-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.149s)
image 93/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-e365985a-9241-11ed-a442-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.139s)
image 94/4478 C:\Users\gbuln\Downloads\0112_crawling\03조5194-e7576961-9242-11ed-84e1-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.130s)
image 95/4478 C:\Users\gbuln\Downloads\0112_crawling\03주3101-9b3954b3-9246-11ed-be36-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.152s)
image 96/4478 C:\Users\gbuln\Downloads\0112_crawling\03주3101-a6b23bab-9246-11ed-8c02-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.151s)
image 97/4478 C:\Users\gbuln\Downloads\0112_crawling\03주3641-9ed126f4-9247-11ed-b36a-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.156s)
image 98/4478 C:\Users\gbuln\Downloads\0112_crawling\03주3641-a12eb37b-9247-11ed-85e7-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.160s)
image 99/4478 C:\Users\gbuln\Downloads\0112_crawling\03허5684-649bc42f-9246-11ed-b60d-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.161s)
image 100/4478 C:\Users\gbuln\Downloads\0112_crawling\03허5684-db71dfe5-9246-11ed-ba56-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.174s)
image 101/4478 C:\Users\gbuln\Downloads\0112_crawling\04가7571-778b5595-9245-11ed-96fa-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.150s)
image 102/4478 C:\Users\gbuln\Downloads\0112_crawling\04가7571-797e7967-9245-11ed-9b0a-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.163s)
image 103/4478 C:\Users\gbuln\Downloads\0112_crawling\04가7571-c12dc312-9245-11ed-b8c3-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 104/4478 C:\Users\gbuln\Downloads\0112_crawling\04가7571-c3b451c3-9245-11ed-a140-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.169s)
image 105/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-146c8295-9247-11ed-a6a0-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.162s)
image 106/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-33021ad8-9246-11ed-b179-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 107/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-45458281-9247-11ed-ad15-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.185s)
image 108/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-48e5088d-9247-11ed-99d7-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.165s)
image 109/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-59a02bc2-9247-11ed-b32d-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.144s)
image 110/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-78782676-9246-11ed-814b-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.156s)
image 111/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-a0ddd1ad-9247-11ed-a782-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 112/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-a5511132-9245-11ed-8aa4-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 113/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-d0887eb5-9246-11ed-86e7-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.164s)
image 114/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-e449ba64-9245-11ed-8786-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.168s)
image 115/4478 C:\Users\gbuln\Downloads\0112_crawling\04모3890-e59663ee-9247-11ed-a2c4-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.151s)
image 116/4478 C:\Users\gbuln\Downloads\0112_crawling\04무0847-09e9b4bb-9242-11ed-a277-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.153s)
image 117/4478 C:\Users\gbuln\Downloads\0112_crawling\04무0847-2cdf3d1c-9243-11ed-8494-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.162s)
image 118/4478 C:\Users\gbuln\Downloads\0112_crawling\04버6932-8a7f4787-9247-11ed-ae12-ac74b1bf3c26_26.jpg: 480x640 Done. (0.154s)
image 119/4478 C:\Users\gbuln\Downloads\0112_crawling\04수7468-782c2e7d-9246-11ed-a4ae-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.175s)
image 120/4478 C:\Users\gbuln\Downloads\0112_crawling\04수7468-8350c985-9246-11ed-8266-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.161s)
image 121/4478 C:\Users\gbuln\Downloads\0112_crawling\04저7286-27beeea7-9243-11ed-9877-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.165s)
image 122/4478 C:\Users\gbuln\Downloads\0112_crawling\05고1362-1cdfb58d-9242-11ed-96ee-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.156s)
image 123/4478 C:\Users\gbuln\Downloads\0112_crawling\05고1362-23790910-9242-11ed-a376-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.167s)
image 124/4478 C:\Users\gbuln\Downloads\0112_crawling\05더5796-32a7754a-9242-11ed-a525-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.177s)
image 125/4478 C:\Users\gbuln\Downloads\0112_crawling\05더5796-3fc69ccf-9241-11ed-bdf4-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.150s)
image 126/4478 C:\Users\gbuln\Downloads\0112_crawling\05더5796-5ae79636-9242-11ed-ab90-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 127/4478 C:\Users\gbuln\Downloads\0112_crawling\05더5796-f49e4924-9240-11ed-b988-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.151s)
image 128/4478 C:\Users\gbuln\Downloads\0112_crawling\05라5171-1c013ad1-9243-11ed-8a9f-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.167s)
image 129/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-1cee409a-9246-11ed-a2cd-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.160s)
image 130/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-2f8cad42-9246-11ed-b4d0-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.162s)
image 131/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-4da0dfe5-9247-11ed-aa0b-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.153s)
image 132/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-542280c1-9247-11ed-8ef9-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.148s)
image 133/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-8fdb37c0-9245-11ed-9b6d-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.172s)
image 134/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-99d28222-9245-11ed-b92f-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.170s)
image 135/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-9da67204-9245-11ed-a094-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.155s)
image 136/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-9f225a8d-9245-11ed-8f9a-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.156s)
image 137/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-b16038f0-9246-11ed-bc18-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.161s)
image 138/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-b44e5f5e-9246-11ed-9132-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.170s)
image 139/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-b4ce545f-9247-11ed-8e8e-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.169s)
image 140/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-b66ebb9f-9247-11ed-9350-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.166s)
image 141/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-b93fdc8d-9246-11ed-acdb-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.211s)
image 142/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-c665950f-9245-11ed-9fe9-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.162s)
image 143/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-c68d9772-9245-11ed-99fa-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.184s)
image 144/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-cb492087-9246-11ed-b567-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.159s)
image 145/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-d54528d0-9247-11ed-8042-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.169s)
image 146/4478 C:\Users\gbuln\Downloads\0112_crawling\05로9173-e08fe5fd-9247-11ed-8cae-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.186s)
image 147/4478 C:\Users\gbuln\Downloads\0112_crawling\05마5526-b962fcea-9247-11ed-88cf-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.166s)
image 148/4478 C:\Users\gbuln\Downloads\0112_crawling\05마5526-ca257c59-9247-11ed-93d9-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.164s)
image 149/4478 C:\Users\gbuln\Downloads\0112_crawling\05부1514-126c3fda-9246-11ed-930a-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.210s)
image 150/4478 C:\Users\gbuln\Downloads\0112_crawling\05부1514-5160f9b0-9247-11ed-a332-ac74b1bf3c26_26.jpg: 480x640 2 headlights, Done. (0.162s)
image 151/4478 C:\Users\gbuln\Downloads\0112_crawling\05부1514-59af0769-9246-11ed-8f21-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.168s)
image 152/4478 C:\Users\gbuln\Downloads\0112_crawling\05부1514-67b8be51-9245-11ed-aa96-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.169s)
image 153/4478 C:\Users\gbuln\Downloads\0112_crawling\05부1514-bbea11c1-9247-11ed-8572-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.190s)
image 154/4478 C:\Users\gbuln\Downloads\0112_crawling\05부1514-c6745357-9246-11ed-bf49-ac74b1bf3c26_26.jpg: 480x640 1 headlight, Done. (0.164s)
